CODE,TITLE,Type,CREDITS,SLOT,FACULTY,VENUE
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G2+TG2,PRAVEEN JARAUT,AB1-802
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G1+TG1,SUKRITI,AB1-808
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G2+TG2,SUKRITI,AB1-808
BECE312L,Robotics and Automation,TH,3,E2+TE2,A BHARATHI SANKAR,AB1-811
BECE313L,Information Theory and Coding,TH,3,E1+TE1,MARKKANDAN,AB1-811
BECE320E,Embedded C Programming,ETH,2,G1,FLORENCE GNANA POOVATHY J,AB1-611
BECE320E,Embedded C Programming,ELA,1,L45+L46,FLORENCE GNANA POOVATHY J,AB3-102
BECE320E,Embedded C Programming,ETH,2,G2,MANOJ KUMAR R,AB1-711
BECE320E,Embedded C Programming,ELA,1,L5+L6,MANOJ KUMAR R,AB4-411
BECE320E,Embedded C Programming,ETH,2,G1,PUGAZHENTHI R,AB1-710
BECE320E,Embedded C Programming,ELA,1,L43+L44,PUGAZHENTHI R,AB3-102
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,GNANA SWATHIKA O V,AB2-403
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,SITHARTHAN R,AB2-404
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,SUSEELA S,AB2-403
BECE355L,Advanced Cloud Computing,TH,3,B1+TB1,PRABHA B,AB2-407
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,UMA MAHESWARI,AB2-404
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,ROHITH G,AB1-611
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,TANMOY MAJUMDER,AB1-611
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,ARIVARASI A,AB1-710
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,ARIVARASI A,AB1-710
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,UPENDER P,AB1-711
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,UPENDER P,AB1-711
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,PRASANNA BHARATHI,AB1-801
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,PRASANNA BHARATHI,AB1-801
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,RAJU PATEL,AB1-802
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,SRITAMA ROY,AB1-808
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,SRITAMA ROY,AB1-808
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,LTI SCOPE1,AB1-809
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,LTI SCOPE1,AB1-809
BECE355L,Advanced Cloud Computing,TH,3,C1+TC1,LTI SCOPE2,AB4-516
BECE355L,Advanced Cloud Computing,TH,3,C2+TC2,LTI SCOPE2,AB4-516
BECE402L,Communication for Cyber Physical Systems,TH,2,B2,KANCHANA DEVI V,MAB3-102
BECE402L,Communication for Cyber Physical Systems,TH,2,B1,PRIYADARSHINI R,MAB4-101
BECE402P,Communication for Cyber Physical Systems Lab,LO,1,L27+L28,KANCHANA DEVI V,AB3-310
BECE402P,Communication for Cyber Physical Systems Lab,LO,1,L37+L38,PRIYADARSHINI R,AB3-310
BECE403E,Embedded Systems Design,ETH,3,G1+TG1,MUTHULAKSHMI S,AB1-610
BECE403E,Embedded Systems Design,ELA,1,L11+L12,MUTHULAKSHMI S,AB4-411
BECE406E,FPGA Based System Design,ETH,2,F1,HARIHARAN,AB1-808
BECE406E,FPGA Based System Design,ETH,2,F2,HARIHARAN,AB1-808
BECE406E,FPGA Based System Design,ELA,1,L11+L12,HARIHARAN,AB4-409
BECE406E,FPGA Based System Design,ELA,1,L21+L22,HARIHARAN,AB4-409
BECE406E,FPGA Based System Design,ETH,2,G1,JEAN JENIFER NESAM J,AB1-809
BECE406E,FPGA Based System Design,ELA,1,L43+L44,JEAN JENIFER NESAM J,AB4-409
BECE406E,FPGA Based System Design,ETH,2,G2,JEAN JENIFER NESAM J,AB1-801
BECE406E,FPGA Based System Design,ELA,1,L27+L28,JEAN JENIFER NESAM J,AB4-409
BECE407E,ASIC Design,ETH,2,G1,PRATHIBA A,AB1-801
BECE407E,ASIC Design,ELA,1,L43+L44,PRATHIBA A,AB3-312
BECE407E,ASIC Design,ETH,2,F1,PRITAM BHATTACHARJEE,AB1-802
BECE407E,ASIC Design,ELA,1,L29+L30,PRITAM BHATTACHARJEE,AB3-312
BECE407E,ASIC Design,ETH,2,F2,PRITAM BHATTACHARJEE,AB1-802
BECE407E,ASIC Design,ELA,1,L19+L20,PRITAM BHATTACHARJEE,AB3-312
BECE411L,Cryptography and Network Security,TH,3,G1+TG1,VIJAYAKUMAR P,AB4-518
BECE497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
BECE497J,Project - I,PJT,3,NIL,PAT,NIL
BECM302E,Augmented and Virtual Reality,ETH,3,A1+TA1,PRIYAADHARSHINI M,MAB3-203
BECM302E,Augmented and Virtual Reality,ELA,1,L51+L52,PRIYAADHARSHINI M,AB1-307
BECM497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
BECM497J,Project - I,PJT,3,NIL,PAT,NIL
BEVD207L,Computer Architecture,TH,3,E1+TE1,MOHAMMED AARIF K O,AB4-516
BEVD207L,Computer Architecture,TH,3,E2+TE2,PRITAM BHATTACHARJEE,AB4-516
BEVD301L,ASIC Design,TH,3,A1+TA1,SAKTHIVEL S M,AB4-516
BEVD301L,ASIC Design,TH,3,A2+TA2,SAKTHIVEL S M,AB4-516
BEVD301P,ASIC Design Lab,LO,1,L23+L24,SAKTHIVEL S M,AB4-409
BEVD301P,ASIC Design Lab,LO,1,L29+L30,SAKTHIVEL S M,AB4-409
BEVD302L,Principles of Communication Systems,TH,3,F1+TF1,RALPH SAMUEL THANGARAJ,AB4-516
BEVD302L,Principles of Communication Systems,TH,3,F2+TF2,RALPH SAMUEL THANGARAJ,AB4-516
BEVD303L,CAD for IC Design,TH,3,G2+TG2,GIRIJA SHANKAR SAHOO,AB4-516
BEVD303L,CAD for IC Design,TH,3,G1+TG1,SRIDHAR C,AB4-516
BEVD309L,Testing of VLSI Circuits,TH,3,D2+TD2,PAPANASAM E,AB4-517
BEVD402L,AI and Machine Learning for IC,TH,3,D1+TD1,G LAKSHMI PRIYA,AB4-517
BEVD497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
BEVD497J,Project - I,PJT,3,NIL,PAT,NIL
BABMH102,Mechanical System Design and Analysis,TH,4,A1+TA1+TAA1,DAVIDSON JEBASEELAN,AB1-402
BABMH102,Mechanical System Design and Analysis,TH,4,A2+TA2+TAA2,KRISHANU GANGULY,AB1-402
BABMH102,Mechanical System Design and Analysis,TH,4,A1+TA1+TAA1,ANAND KUMAR AGRAWAL,AB1-408
BABMH202,Sensors and Signals,ETH,3,D1+TD1,ESWARAN M,AB1-408
BABMH202,Sensors and Signals,ETH,3,D2+TD2,,AB1-402
BABMH202,Sensors and Signals,ETH,3,D1+TD1,SUGUMARAN,AB1-402
BABMH202,Sensors and Signals,ELA,1,L13+L14,,AB1-803A
BABMH202,Sensors and Signals,ELA,1,L27+L28,,AB1-803A
BABMH202,Sensors and Signals,ELA,1,L29+L30,ESWARAN M,AB1-803A
BABMH202,Sensors and Signals,ELA,1,L49+L50,ESWARAN M,AB1-803A
BABMH202,Sensors and Signals,ELA,1,L31+L32,SUGUMARAN,AB1-803A
BABMH202,Sensors and Signals,ELA,1,L37+L38,SUGUMARAN,AB1-803A
BABMH203,Intelligent Systems,TH,4,C1+TC1+TCC1,JEGADEESHWARAN R,AB1-408
BABMH203,Intelligent Systems,TH,4,C1+TC1+TCC1,MOGANA PRIYA C,AB1-402
BABMH203,Intelligent Systems,TH,4,C2+TC2+TCC2,SANTHOSH N,AB1-402
BABMH310,Embedded Systems and Programming,ETH,3,F1+TF1,MAHESWARI C,AB1-402
BABMH310,Embedded Systems and Programming,ETH,3,F2+TF2,MATHIYAZHAGAN R,AB1-402
BABMH310,Embedded Systems and Programming,ELA,1,L9+L10,MATHIYAZHAGAN R,AB1-707B
BABMH310,Embedded Systems and Programming,ELA,1,L15+L16,MATHIYAZHAGAN R,AB1-707B
BABMH310,Embedded Systems and Programming,ELA,1,L39+L40,MAHESWARI C,AB1-707B
BABMH310,Embedded Systems and Programming,ELA,1,L43+L44,MAHESWARI C,AB1-707B
BABMH311,Fluid and Thermal Systems,ETH,3,F1+TF1,PRITAM DAS,AB1-408
BABMH311,Fluid and Thermal Systems,ETH,3,F2+TF2,IMMANUEL SELWYN RAJ A,AB1-408
BABMH311,Fluid and Thermal Systems,ELA,1,L27+L28,IMMANUEL SELWYN RAJ A,AB2-014
BABMH311,Fluid and Thermal Systems,ELA,1,L41+L42,IMMANUEL SELWYN RAJ A,AB2-014
BABMH311,Fluid and Thermal Systems,ELA,1,L5+L6,PRITAM DAS,AB2-014
BABMH311,Fluid and Thermal Systems,ELA,1,L45+L46,PRITAM DAS,AB2-014
BAMEE201,Mechanics of Materials,ETH,3,D1+TD1,SREEKANTH DONDAPATI,AB2-301
BAMEE201,Mechanics of Materials,ETH,3,D1+TD1,CHRISTO MICHAEL T,AB2-302
BAMEE201,Mechanics of Materials,ETH,3,D1+TD1,JEYANTHI S,AB2-303
BAMEE201,Mechanics of Materials,ETH,3,D2+TD2,JEYANTHI S,AB2-301
BAMEE201,Mechanics of Materials,ETH,3,D2+TD2,AWANI BHUSHAN,AB2-302
BAMEE201,Mechanics of Materials,ELA,1,L5+L6,SREEKANTH DONDAPATI,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L49+L50,SREEKANTH DONDAPATI,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L23+L24,CHRISTO MICHAEL T,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L43+L44,CHRISTO MICHAEL T,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L37+L38,JEYANTHI S,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L51+L52,JEYANTHI S,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L9+L10,JEYANTHI S,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L13+L14,JEYANTHI S,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L1+L2,AWANI BHUSHAN,AB1-006
BAMEE201,Mechanics of Materials,ELA,1,L21+L22,AWANI BHUSHAN,AB1-006
BAMEE203,Thermodynamics and Thermal Systems,ETH,3,F1+TF1,JOSEPH DANIEL,AB2-301
BAMEE203,Thermodynamics and Thermal Systems,ETH,3,F1+TF1,FEROSKHAN M,AB2-302
BAMEE203,Thermodynamics and Thermal Systems,ETH,3,F1+TF1,MANAVALLA SREEKANTH,AB2-303
BAMEE203,Thermodynamics and Thermal Systems,ETH,3,F2+TF2,SAURABH YADAV,AB2-301
BAMEE203,Thermodynamics and Thermal Systems,ETH,3,F2+TF2,AVADHESH KUMAR SHARMA,AB2-302
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L5+L6,JOSEPH DANIEL,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L49+L50,JOSEPH DANIEL,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L23+L24,FEROSKHAN M,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L43+L44,FEROSKHAN M,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L37+L38,MANAVALLA SREEKANTH,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L51+L52,MANAVALLA SREEKANTH,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L1+L2,SAURABH YADAV,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L21+L22,SAURABH YADAV,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L3+L4,AVADHESH KUMAR SHARMA,AB1-005
BAMEE203,Thermodynamics and Thermal Systems,ELA,1,L15+L16,AVADHESH KUMAR SHARMA,AB1-005
BAMEE301,Computational Engineering,ETH,3,C1+TC1,LAKSHMI PATHI JAKKAMPUTI,AB2-302
BAMEE301,Computational Engineering,ETH,3,C2+TC2,LAKSHMI PATHI JAKKAMPUTI,AB2-302
BAMEE301,Computational Engineering,ELA,1,L31+L32,LAKSHMI PATHI JAKKAMPUTI,AB1-406C
BAMEE301,Computational Engineering,ELA,1,L19+L20,LAKSHMI PATHI JAKKAMPUTI,AB1-406C
BAMEE301,Computational Engineering,ETH,3,C1+TC1,N.GOBINATH,AB2-301
BAMEE301,Computational Engineering,ELA,1,L57+L58,N.GOBINATH,AB1-406B
BAMEE301,Computational Engineering,ETH,3,C1+TC1,LENIN BABU M C,AB2-303
BAMEE301,Computational Engineering,ELA,1,L51+L52,LENIN BABU M C,AB1-513
BAMEE301,Computational Engineering,ETH,3,C2+TC2,LENIN BABU M C,AB2-301
BAMEE301,Computational Engineering,ELA,1,L27+L28,LENIN BABU M C,AB1-406B
BAMEE318,Vehicle Systems Engineering,ETH,3,A1+TA1,TAMIL SELVAN P,AB2-303
BAMEE318,Vehicle Systems Engineering,ELA,1,L31+L32,TAMIL SELVAN P,AB1-004
BAMEE318,Vehicle Systems Engineering,ELA,1,L49+L50,TAMIL SELVAN P,AB1-004
BAMEE401,Production and Operations Management,TH,4,A1+TA1+TAA1,JOHN RAJAN A,AB2-302
BAMEE401,Production and Operations Management,TH,4,A2+TA2+TAA2,JOHN RAJAN A,AB2-302
BAMEE401,Production and Operations Management,TH,4,A1+TA1+TAA1,DR.PADMANABHAN R,AB2-301
BAMEE401,Production and Operations Management,TH,4,A2+TA2+TAA2,GAJANAND GUPTA,AB2-301
BMEE207L,Kinematics and Dynamics of Machines,TH,3,A2+TA2,VINAYAGAMURTHY G,AB1-409
BMEE207L,Kinematics and Dynamics of Machines,TH,3,A1+TA1,SHYAM KUMAR M B,AB1-409
BMEE207L,Kinematics and Dynamics of Machines,TH,3,A1+TA1,SREEKANTH DONDAPATI,AB1-410
BMEE207P,Kinematics and Dynamics of Machines Lab,LO,1,L31+L32,SHYAM KUMAR M B,AB1-007
BMEE207P,Kinematics and Dynamics of Machines Lab,LO,1,L29+L30,SHYAM KUMAR M B,AB1-007
BMEE207P,Kinematics and Dynamics of Machines Lab,LO,1,L43+L44,SREEKANTH DONDAPATI,AB1-007
BMEE207P,Kinematics and Dynamics of Machines Lab,LO,1,L7+L8,VINAYAGAMURTHY G,AB1-007
BMEE207P,Kinematics and Dynamics of Machines Lab,LO,1,L21+L22,VINAYAGAMURTHY G,AB1-007
BMEE207P,Kinematics and Dynamics of Machines Lab,LO,1,L55+L56,SREEKANTH DONDAPATI,AB1-007
BMEE210L,Mechatronics and Measurement Systems,TH,3,B1+TB1,GIRIDHARAN A,AB2-307
BMEE210P,Mechatronics and Measurement Systems Lab,LO,1,L5+L6,GIRIDHARAN A,AB1-803A
BMEE210P,Mechatronics and Measurement Systems Lab,LO,1,L51+L52,GIRIDHARAN A,AB1-803A
BMEE301L,Design of Machine Elements,TH,4,C1+TC1+TCC1,VENKATACHALAM G,AB1-409
BMEE301L,Design of Machine Elements,TH,4,C1+TC1+TCC1,AWANI BHUSHAN,AB2-305
BMEE301L,Design of Machine Elements,TH,4,C2+TC2+TCC2,TAPAN KUMAR MAHANTA,AB2-305
BMEE301L,Design of Machine Elements,TH,4,C1+TC1+TCC1,TAPAN KUMAR MAHANTA,AB1-410
BMEE301L,Design of Machine Elements,TH,4,C1+TC1+TCC1,BHASKARA RAO,AB2-304
BMEE301L,Design of Machine Elements,TH,4,C2+TC2+TCC2,BHASKARA RAO,AB2-304
BMEE301L,Design of Machine Elements,TH,4,C2+TC2+TCC2,KRISHANU GANGULY,AB1-409
BMEE301L,Design of Machine Elements,TH,4,C1+TC1+TCC1,ANAND KUMAR AGRAWAL,AB2-306
BMEE304L,Metal Forming and Machining,TH,3,A1+TA1,BHUPESH SINGH KATIYAR,AB2-305
BMEE304L,Metal Forming and Machining,TH,3,A1+TA1,ANSHUMAN DAS,AB2-306
BMEE304L,Metal Forming and Machining,TH,3,A1+TA1,MOHAN R,AB2-304
BMEE304L,Metal Forming and Machining,TH,3,A2+TA2,DEIVANATHAN R,AB2-304
BMEE304L,Metal Forming and Machining,TH,3,A2+TA2,PONNUSAMY P,AB2-305
BMEE304P,Metal Forming and Machining Lab,LO,1,L31+L32,BHUPESH SINGH KATIYAR,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L37+L38,BHUPESH SINGH KATIYAR,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L11+L12,ANSHUMAN DAS,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L55+L56,ANSHUMAN DAS,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L29+L30,MOHAN R,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L49+L50,MOHAN R,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L7+L8,DEIVANATHAN R,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L19+L20,DEIVANATHAN R,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L9+L10,PONNUSAMY P,AB1-003
BMEE304P,Metal Forming and Machining Lab,LO,1,L21+L22,PONNUSAMY P,AB1-003
BMEE321L,Composite Materials,TH,3,F1+TF1,VENKATACHALAM G,AB2-305
BMEE325L,Internal Combustion Engines,TH,3,F2+TF2,VENUGOPAL T,AB2-305
BMEE326L,Power Plant Engineering,TH,3,F1+TF1,KARUNAMURTHY K,AB2-304
BMEE355E,Cloud Computing,ETH,1,TAA1,RADHA,AB2-306
BMEE355E,Cloud Computing,ELA,2,L31+L32+L51+L52,RADHA,AB1-406B
BMEE355E,Cloud Computing,ETH,1,TAA1,PRADEEP N,AB1-409
BMEE355E,Cloud Computing,ETH,1,TAA2,PRADEEP N,AB1-409
BMEE355E,Cloud Computing,ELA,2,L33+L34+L43+L44,PRADEEP N,AB1-406B
BMEE355E,Cloud Computing,ELA,2,L3+L4+L15+L16,PRADEEP N,AB1-406B
BMEE355E,Cloud Computing,ETH,1,TAA1,ESWARAN M,AB1-410
BMEE355E,Cloud Computing,ELA,2,L37+L38+L45+L46,ESWARAN M,AB1-406B
BMEE355E,Cloud Computing,ETH,1,TAA1,MANIMARAN R,AB2-304
BMEE355E,Cloud Computing,ETH,1,TAA2,MANIMARAN R,AB2-304
BMEE355E,Cloud Computing,ELA,2,L29+L30+L49+L50,MANIMARAN R,AB1-406B
BMEE355E,Cloud Computing,ELA,2,L5+L6+L19+L20,MANIMARAN R,AB1-406B
BMEE355E,Cloud Computing,ETH,1,TAA1,RAGHUKIRAN NADIMPALLI,AB2-305
BMEE355E,Cloud Computing,ETH,1,TAA2,RAGHUKIRAN NADIMPALLI,AB2-305
BMEE355E,Cloud Computing,ELA,2,L39+L40+L55+L56,RAGHUKIRAN NADIMPALLI,AB1-406B
BMEE355E,Cloud Computing,ELA,2,L7+L8+L21+L22,RAGHUKIRAN NADIMPALLI,AB1-406B
BMEE355E,Cloud Computing,ETH,1,TDD1,ANJALI GOPAKUMAR,AB1-708
BMEE355E,Cloud Computing,ELA,2,L43+L44+L55+L56,ANJALI GOPAKUMAR,AB1-514
BMEE401L,Computer Integrated Manufacturing,TH,3,F1+TF1,DEIVANATHAN R,AB2-706
BMEE401L,Computer Integrated Manufacturing,TH,3,F1+TF1,JAFFERSON J M,AB2-707
BMEE401L,Computer Integrated Manufacturing,TH,3,F1+TF1,GAJANAND GUPTA,AB2-307
BMEE401L,Computer Integrated Manufacturing,TH,3,F2+TF2,GIRIDHARAN A,AB2-307
BMEE401P,Computer Integrated Manufacturing Lab,LO,1,L33+L34,DEIVANATHAN R,AB1-406C
BMEE401P,Computer Integrated Manufacturing Lab,LO,1,L43+L44,JAFFERSON J M,AB1-406C
BMEE401P,Computer Integrated Manufacturing Lab,LO,1,L29+L30,GAJANAND GUPTA,AB1-406C
BMEE401P,Computer Integrated Manufacturing Lab,LO,1,L9+L10,GIRIDHARAN A,AB1-406B
BMEE402L,Heat and Mass Transfer,TH,3,B1+TB1,TAMIL SELVAN P,AB2-304
BMEE402L,Heat and Mass Transfer,TH,3,B1+TB1,JOSEPH DANIEL,AB2-305
BMEE402L,Heat and Mass Transfer,TH,3,B1+TB1,VENUGOPAL T,AB2-306
BMEE402L,Heat and Mass Transfer,TH,3,B2+TB2,HARISH R,AB2-304
BMEE402L,Heat and Mass Transfer,TH,3,B2+TB2,AVADHESH KUMAR SHARMA,AB2-305
BMEE402P,Heat and Mass Transfer Lab,LO,1,L43+L44,TAMIL SELVAN P,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L55+L56,TAMIL SELVAN P,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L31+L32,JOSEPH DANIEL,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L37+L38,JOSEPH DANIEL,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L29+L30,VENUGOPAL T,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L49+L50,VENUGOPAL T,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L3+L4,HARISH R,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L11+L12,HARISH R,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L19+L20,AVADHESH KUMAR SHARMA,AB2-014
BMEE402P,Heat and Mass Transfer Lab,LO,1,L7+L8,AVADHESH KUMAR SHARMA,AB2-014
BMEE404L,Design of Transmission Systems,TH,3,F1+TF1,SASIKUMAR M,AB2-306
BMEE407L,Artificial Intelligence,TH,3,D1+TD1,DEVAPRAKASAM D,AB2-307
BMEE407L,Artificial Intelligence,TH,3,D2+TD2,DEVAPRAKASAM D,AB2-307
BMEE407L,Artificial Intelligence,TH,3,D1+TD1,MOHAN R,AB2-706
BMEE407L,Artificial Intelligence,TH,3,E1+TE1,MANOJ KUMAR R,AB1-410
BMEE407L,Artificial Intelligence,TH,3,E1+TE1,ABHISHEK,AB1-409
BMEE407L,Artificial Intelligence,TH,3,E2+TE2,ABHISHEK,AB1-409
BMEE409E,Computational Fluid Dynamics,ETH,2,A1,HARISH R,AB2-307
BMEE409E,Computational Fluid Dynamics,ELA,1,L23+L24,HARISH R,AB1-406B
BMEE411L,Society 5.0,TH,3,F2+TF2,DAVIDSON JEBASEELAN,AB2-304
BMEE417L,Energy Storage and Management for Electric Vehicles,TH,3,G1+TG1,RADHA,AB2-306
BMEE497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
BMHA201L,Solid and Fluid Mechanics,TH,3,B2+TB2,SAURABH YADAV,AB1-410
BMHA201P,Solid and Fluid Mechanics Lab,LO,1,L47+L48,SAURABH YADAV,AB2-014
BMHA301L,Fluid Power Systems,TH,3,G1+TG1,ELANGO M,AB1-409
BMHA301L,Fluid Power Systems,TH,3,G2+TG2,ELANGO M,AB1-409
BMHA301L,Fluid Power Systems,TH,3,G1+TG1,SANTHOSH N,AB1-410
BMHA301P,Fluid Power Systems Lab,LO,1,L31+L32,SANTHOSH N,AB1-707B
BMHA301P,Fluid Power Systems Lab,LO,1,L29+L30,SANTHOSH N,AB1-707B
BMHA301P,Fluid Power Systems Lab,LO,1,L55+L56,ELANGO M,AB1-707B
BMHA301P,Fluid Power Systems Lab,LO,1,L49+L50,ELANGO M,AB1-707B
BMHA301P,Fluid Power Systems Lab,LO,1,L1+L2,ELANGO M,AB1-707B
BMHA301P,Fluid Power Systems Lab,LO,1,L27+L28,ELANGO M,AB1-707B
BMHA304L,Mechatronic Systems Design,TH,3,C1+TC1,SARAVANAKUMAR D,AB1-411
BMHA304L,Mechatronic Systems Design,TH,3,C2+TC2,ESWARAN M,AB1-411
BMHA308L,Machine Vision,TH,3,B1+TB1,MATHIYAZHAGAN R,AB1-409
BMHA308L,Machine Vision,TH,3,B2+TB2,MAHESWARI C,AB1-409
BMHA314E,Autonomous Mobile Robots,ETH,3,G1+TG1,AROCKIA SELVAKUMAR,AB1-411
BMHA314E,Autonomous Mobile Robots,ELA,1,L45+L46,AROCKIA SELVAKUMAR,AB3-311
BMHA404L,Biomechatronics,TH,3,E2+TE2,G MURALIMOHAN,AB1-411
BMHA405L,Industrial Internet of Things and Smart Manufacturing,TH,3,E1+TE1,,AB1-411
BMHA407L,Agriculture Automation,TH,3,F1+TF1,SAKTHIVEL G,AB1-409
BMHA408E,Unmanned Aerial Vehicles,ETH,2,F2,PRADEEP N,AB1-409
BMHA408E,Unmanned Aerial Vehicles,ELA,1,L5+L6,PRADEEP N,AB3-710
BMHA408E,Unmanned Aerial Vehicles,ELA,1,L13+L14,PRADEEP N,AB3-710
BMHA497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
MCDM698J,Internship I/ Dissertation I,PJT,10,NIL,ACAD FACULTY,NIL
MCDM698J,Internship I/ Dissertation I,PJT,10,NIL,PAT,NIL
MMHA698J,Internship I/ Dissertation I,PJT,10,NIL,ACAD FACULTY,NIL
MMHA698J,Internship I/ Dissertation I,PJT,10,NIL,PAT,NIL
BACHY101,Environmental Sciences,OC,2,NIL,KARTHIKA PICHAIMUTHU,NIL
BAESP101,Spanish Level I,ETH,1,TB1,SAVARIAH XAVIER Y C,AB3-309
BAESP101,Spanish Level I,ELA,1,L37+L38,SAVARIAH XAVIER Y C,AB1-404 A
BAESP101,Spanish Level I,ETH,1,TB1,SHALINI SUPRIYA,AB3-313
BAESP101,Spanish Level I,ELA,1,L41+L42,SHALINI SUPRIYA,AB1-404B
BAESP101,Spanish Level I,ETH,1,TB1,TRISHA,AB3-403
BAESP101,Spanish Level I,ELA,1,L53+L54,TRISHA,AB1-404 A
BAESP101,Spanish Level I,ETH,1,TB2,SAVARIAH XAVIER Y C,AB3-309
BAESP101,Spanish Level I,ELA,1,L7+L8,SAVARIAH XAVIER Y C,AB1-404 A
BAESP101,Spanish Level I,ETH,1,TB2,TRISHA,AB3-313
BAESP101,Spanish Level I,ELA,1,L27+L28,TRISHA,AB1-404B
BAESP101,Spanish Level I,ETH,1,TB2,HALAVATH RAJESH,AB3-208
BAESP101,Spanish Level I,ELA,1,L23+L24,HALAVATH RAJESH,AB1-404B
BAESP101,Spanish Level I,ETH,1,TE1,SAVARIAH XAVIER Y C,AB1-702
BAESP101,Spanish Level I,ELA,1,L47+L48,SAVARIAH XAVIER Y C,AB1-404B
BAESP101,Spanish Level I,ETH,1,TE1,SHALINI SUPRIYA,AB2-301
BAESP101,Spanish Level I,ELA,1,L57+L58,SHALINI SUPRIYA,AB1-404B
BAESP101,Spanish Level I,ETH,1,TE1,HALAVATH RAJESH,AB2-302
BAESP101,Spanish Level I,ELA,1,L59+L60,HALAVATH RAJESH,AB1-404B
BAESP101,Spanish Level I,ETH,1,TE2,SHALINI SUPRIYA,AB1-402
BAESP101,Spanish Level I,ELA,1,L19+L20,SHALINI SUPRIYA,AB1-404B
BAESP101,Spanish Level I,ETH,1,TE2,TRISHA,AB2-401
BAESP101,Spanish Level I,ELA,1,L1+L2,TRISHA,AB1-404B
BAESP101,Spanish Level I,ETH,1,TE2,HALAVATH RAJESH,AB2-402
BAESP101,Spanish Level I,ELA,1,L9+L10,HALAVATH RAJESH,AB1-404B
BAFRE101,French Level I,ETH,1,TB1,GOVINDARAJAN P,AB3-305
BAFRE101,French Level I,ELA,1,L47+L48,GOVINDARAJAN P,AB1-404 A
BAFRE101,French Level I,ETH,1,TB1,CLARISSE ROUABAH,AB3-306
BAFRE101,French Level I,ELA,1,L39+L40,CLARISSE ROUABAH,AB1-404 A
BAFRE101,French Level I,ETH,1,TB1,LOKESH BISHNOI,AB3-307
